"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationTypeSpecific","Source","Field","DispersalDistance","Code","Database","Unit","Sex","ObservationTypeGeneral"
"Tragopogon pratensis","Tragopogon pratensis","Tragopogon pratensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5386897","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1900","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Tripolium pannonicum subsp. tripolium","Tripolium pannonicum","Tripolium pannonicum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3098616","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1500","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Typha latifolia","Typha latifolia","Typha latifolia","Plantae","Tracheophyta","Liliopsida","Poales","Typhaceae","gbif","GBIF:5289423","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","5400","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Ulmus procera","Ulmus procera","Ulmus procera","Plantae","Tracheophyta","Magnoliopsida","Rosales","Ulmaceae","gbif","GBIF:5361862","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","330","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Mercurialis annua","Mercurialis annua","Mercurialis annua","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","gbif","GBIF:3062975","seed dispersal (field)","Lisci & Pacini 1997 in Ness et al. 2004","Maximum_recorded_dispersal_distance_(m)","14","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Salsola kali","Salsola kali","Kali turgidum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","gbif","GBIF:8048496","seed dispersal (field)","Stallings et al. 1995","Maximum_recorded_dispersal_distance_(m)","4069","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Coronilla minima","Coronilla minima","Coronilla minima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:5348647","seed dispersal (field)","Arnan et al. 2011","Maximum_recorded_dispersal_distance_(m)","1.5","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Dorycnium pentaphyllum","Dorycnium pentaphyllum","Lotus dorycnium","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:5632022","seed dispersal (field)","Arnan et al. 2011","Maximum_recorded_dispersal_distance_(m)","10.5","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Euphorbia characias","Euphorbia characias","Euphorbia characias","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","gbif","GBIF:3067353","seed dispersal (field)","Gómez & Espadaler 1998","Maximum_recorded_dispersal_distance_(m)","9.4","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Geranium purpureum","Geranium purpureum","Geranium purpureum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:2890541","seed dispersal (field)","Herrera 1991","Maximum_recorded_dispersal_distance_(m)","1.6","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Quercus ilex","Quercus ilex","Quercus ilex","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2879098","seed dispersal (field)","Pons & Pausas 2007","Maximum_recorded_dispersal_distance_(m)","545.5","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Quercus suber","Quercus suber","Quercus suber","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2879411","seed dispersal (field)","Pons & Pausas 2007","Maximum_recorded_dispersal_distance_(m)","545.5","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Rhamnus alaternus","Rhamnus alaternus","Rhamnus alaternus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","gbif","GBIF:6371424","seed dispersal (field)","Gómez et al. 2003","Maximum_recorded_dispersal_distance_(m)","25","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Aegopodium podagraria","Aegopodium podagraria","Aegopodium podagraria","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:3034620","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","1","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Aethusa cynapium","Aethusa cynapium","Aethusa cynapium","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:5371825","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","2","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Agrimonia eupatoria","Agrimonia eupatoria","Agrimonia eupatoria","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:3001956","seed dispersal (model)","Kivieniemi 1996 in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","932","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Angelica sylvestris","Angelica sylvestris","Angelica sylvestris","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:5371818","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","3.8","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Anthriscus sylvestris","Anthriscus sylvestris","Anthriscus sylvestris","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:5371742","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","120","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Calestania palustris","Calestania palustris","Thysselinum palustre","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:3634395","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","2.3","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Carum carvi","Carum carvi","Carum carvi","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:3034714","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","120","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Daucus carota","Daucus carota","Daucus carota","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:3034742","seed dispersal (model)","Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","17","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Filipendula vulgaris","Filipendula vulgaris","Filipendula vulgaris","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:2988069","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","240","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Geum rivale","Geum rivale","Geum rivale","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:5369701","seed dispersal (model)","Kivieniemi 1996 in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","1242","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Heracleum sphondylium","Heracleum sphondylium","Heracleum sphondylium","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:3034830","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","6.2","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Laserpitium latifolium","Laserpitium latifolium","Laserpitium latifolium","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:6026401","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","2.8","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Myrrhis odorata","Myrrhis odorata","Myrrhis odorata","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:3034681","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","2","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Oxalis acetosella","Oxalis acetosella","Oxalis acetosella","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","gbif","GBIF:8211958","seed dispersal (field)","Berg 2000","Maximum_recorded_dispersal_distance_(m)","4.52","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Pastinaca sativa","Pastinaca sativa","Pastinaca sativa","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:8262702","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","13.9","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Polygala vulgaris","Polygala vulgaris","Polygala vulgaris","Plantae","Tracheophyta","Magnoliopsida","Fabales","Polygalaceae","gbif","GBIF:3191374","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","240","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Potentilla reptans","Potentilla reptans","Potentilla reptans","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:5367273","seed dispersal (model)","Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","7","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Ranunculus acris","Ranunculus acris","Ranunculus acris","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","gbif","GBIF:3033363","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","300","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Selinum carvifolia","Selinum carvifolia","Selinum carvifolia","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:5371781","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)","2","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Torilis japonica","Torilis japonica","Torilis japonica","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:3034820","seed dispersal (model)","Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","15","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Triglochin palustris","Triglochin palustris","Triglochin palustris","Plantae","Tracheophyta","Liliopsida","Alismatales","Juncaginaceae","gbif","GBIF:2865280","seed dispersal (model)","Kivieniemi 1996 in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)","1242","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Abies alba","Abies alba","Abies alba","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:2685484","seed dispersal (field)","Bouget & Davy de Virville 1926 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","7000","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Acer pseudoplatanus","Acer pseudoplatanus","Acer pseudoplatanus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189870","seed dispersal (field)","Braun-Blanquet 1913 in Müller-Schneider 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","5000","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Achillea erba-rotta subsp. moschata","Achillea erba-rotta","Achillea erba-rotta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:9536147","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","1","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Achillea nana","Achillea nana","Achillea nana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8714852","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","4","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Adenostyles leucophylla","Adenostyles leucophylla","Adenostyles leucophylla","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3133716","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","85","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Agrostis rupestris","Agrostis rupestris","Agrostis rupestris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2706525","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","1","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Allium ursinum","Allium ursinum","Allium ursinum","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","gbif","GBIF:2857601","seed dispersal (field)","Müller-Schneider 1971 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","4.61","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Alnus viridis","Alnus viridis","Alnus alnobetula","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:8956987","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","70","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Arabis alpina","Arabis alpina","Arabis alpina","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:5375020","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","1","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Bromus tectorum","Bromus tectorum","Bromus tectorum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2703746","seed dispersal (field)","Mack 1986 in Malcolm et al. 2002 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","6300","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Cardamine amara","Cardamine amara","Cardamine amara","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:3046044","seed dispersal (field)","Schneider 1935 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","1.4","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Cardamine impatiens","Cardamine impatiens","Cardamine impatiens","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:3046187","seed dispersal (field)","Schneider 1935 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","2","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Cardamine pratensis","Cardamine pratensis","Cardamine pratensis","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:7972010","seed dispersal (field)","Schneider 1935 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","2.4","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Cardamine resedifolia","Cardamine resedifolia","Cardamine resedifolia","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:3045872","seed dispersal (field)","Schneider 1935 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","1.04","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Carex frigida","Carex frigida","Carex frigida","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","gbif","GBIF:2724503","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","1","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Cerastium arvense","Cerastium arvense","Cerastium arvense","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","gbif","GBIF:3085433","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","1","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Cerastium pedunculatum","Cerastium pedunculatum","Cerastium pedunculatum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","gbif","GBIF:8293072","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","1","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Chelidonium majus","Chelidonium majus","Chelidonium majus","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","gbif","GBIF:5334186","seed dispersal (field)","Senander 1906 in Bonn & Poschold 1998 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","80","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Cirsium spinosissimum","Cirsium spinosissimum","Cirsium spinosissimum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8322056","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)","30","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Corylus avellana","Corylus avellana","Corylus avellana","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:2875979","seed dispersal (field)","Mattes 1982 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","15000","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Daphne striata","Daphne striata","Daphne striata","Plantae","Tracheophyta","Magnoliopsida","Malvales","Thymelaeaceae","gbif","GBIF:5523875","seed dispersal (field)","Müller-Schneider 1963 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)","6.38","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
