"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationTypeSpecific","Source","Field","DispersalDistance","Code","Database","Unit","Sex","ObservationTypeGeneral"
"Helisoma trivolvis","Helisoma trivolvis","Planorbella trivolvis","Animalia","Mollusca","Gastropoda",NA,"Planorbidae","gbif","GBIF:5189748","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","10000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Helogale parvula","Helogale parvula","Helogale parvula","Animalia","Chordata","Mammalia","Carnivora","Herpestidae","gbif","GBIF:2434165","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","5000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Hemilepistus reaumuri","Hemilepistus reaumuri","Hemilepistus reaumuri","Animalia","Arthropoda","Malacostraca","Isopoda","Agnaridae","gbif","GBIF:8873635","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","1100","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Heterodon nasicus","Heterodon nasicus","Heterodon nasicus","Animalia","Chordata","Squamata",NA,"Colubridae","gbif","GBIF:5223725","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","155","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Heterodon platirhinos","Heterodon platirhinos","Heterodon platirhinos","Animalia","Chordata","Squamata",NA,"Colubridae","gbif","GBIF:5223730","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","244","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Heterodontus francisci","Heterodontus francisci","Heterodontus francisci","Animalia","Chordata","Elasmobranchii","Heterodontiformes","Heterodontidae","gbif","GBIF:5215678","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","19000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Heterodontus portus jacksoni","Heterodontus portus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","850000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Hexagenia spp.","Hexagenia spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","5000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Hieracium staticifolium","Hieracium staticifolium","Hieracium staticifolium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:7713761","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","75","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Hieracium umbellatum","Hieracium umbellatum","Hieracium umbellatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3135329","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","3.03","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Hirundo fulva","Hirundo fulva","Petrochelidon fulva","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","gbif","GBIF:2489166","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","30000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Hirundo rustica","Hirundo rustica","Hirundo rustica","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","gbif","GBIF:9515886","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","70900","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Hoplocephalus bungaroides","Hoplocephalus bungaroides","Hoplocephalus bungaroides","Animalia","Chordata","Squamata",NA,"Elapidae","gbif","GBIF:9561258","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","900","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Hura crepitans","Hura crepitans","Hura crepitans","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","gbif","GBIF:5380015","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","45","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Pseuacris regilla","Pseuacris regilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","1900","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Hylocichla mustelina","Hylocichla mustelina","Hylocichla mustelina","Animalia","Chordata","Aves","Passeriformes","Turdidae","gbif","GBIF:2490872","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","4680","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Hynobius nebulosus tokyoensis","Hynobius nebulosus","Hynobius nebulosus","Animalia","Chordata","Amphibia","Caudata","Hynobiidae","gbif","GBIF:2431144","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","90","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Hypochaeris radicata","Hypochaeris radicata","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3093702","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","1900","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Iguana iguana","Iguana iguana","Iguana iguana","Animalia","Chordata","Squamata",NA,"Iguanidae","gbif","GBIF:2459658","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","1410","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Tachycineta bicolor","Tachycineta bicolor","Tachycineta bicolor","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","gbif","GBIF:2489181","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","6400","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Isurus oxyrinchus","Isurus oxyrinchus","Isurus oxyrinchus","Animalia","Chordata","Elasmobranchii","Lamniformes","Lamnidae","gbif","GBIF:5216248","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","4540000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Isurus paucus","Isurus paucus","Isurus paucus","Animalia","Chordata","Elasmobranchii","Lamniformes","Lamnidae","gbif","GBIF:5216258","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","3430000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Juglans cinerea","Juglans cinerea","Juglans cinerea","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","gbif","GBIF:3054352","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","50","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Kinosternon baurii","Kinosternon baurii","Kinosternon baurii","Animalia","Chordata","Testudines",NA,"Kinosternidae","gbif","GBIF:2442394","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","49","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Kinosternon flavescens","Kinosternon flavescens","Kinosternon flavescens","Animalia","Chordata","Testudines",NA,"Kinosternidae","gbif","GBIF:2442437","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","450","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Kinosternon leucostomum","Kinosternon leucostomum","Kinosternon leucostomum","Animalia","Chordata","Testudines",NA,"Kinosternidae","gbif","GBIF:2442350","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","600","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Kinosternon subrubrum","Kinosternon subrubrum","Kinosternon subrubrum","Animalia","Chordata","Testudines",NA,"Kinosternidae","gbif","GBIF:9195555","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","600","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Kirchneriella","Kirchneriella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","64","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Lacerta agilis","Lacerta agilis","Lacerta agilis","Animalia","Chordata","Squamata",NA,"Lacertidae","gbif","GBIF:6159223","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","56.3","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Zootoca vivipara","Zootoca vivipara","Zootoca vivipara","Animalia","Chordata","Squamata",NA,"Lacertidae","gbif","GBIF:9702100","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","100","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lagenorhynchus obscurus","Lagenorhynchus obscurus","Lagenorhynchus obscurus","Animalia","Chordata","Mammalia","Cetacea","Delphinidae","gbif","GBIF:5220077","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","750000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lagopus lagopus","Lagopus lagopus","Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Phasianidae","gbif","GBIF:2473421","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","7500","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lagopus leucura","Lagopus leucura","Lagopus leucura","Animalia","Chordata","Aves","Galliformes","Phasianidae","gbif","GBIF:5227717","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","29000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lamna ditropis","Lamna ditropis","Lamna ditropis","Animalia","Chordata","Elasmobranchii","Lamniformes","Lamnidae","gbif","GBIF:5216246","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","3270000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lamna nasus","Lamna nasus","Lamna nasus","Animalia","Chordata","Elasmobranchii","Lamniformes","Lamnidae","gbif","GBIF:5216239","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","4260000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lampropeltis triangulum","Lampropeltis triangulum","Lampropeltis triangulum","Animalia","Chordata","Squamata",NA,"Colubridae","gbif","GBIF:5224503","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","500","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lanius ludovicianus","Lanius ludovicianus","Lanius ludovicianus","Animalia","Chordata","Aves","Passeriformes","Laniidae","gbif","GBIF:2492870","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","79700","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Larus canus","Larus canus","Larus canus","Animalia","Chordata","Aves","Charadriiformes","Laridae","gbif","GBIF:7982160","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","84400","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Larus delawarensis","Larus delawarensis","Larus delawarensis","Animalia","Chordata","Aves","Charadriiformes","Laridae","gbif","GBIF:2481134","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","7e+05","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Larus fuscus","Larus fuscus","Larus fuscus","Animalia","Chordata","Aves","Charadriiformes","Laridae","gbif","GBIF:2481174","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","202000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Larus glaucescens","Larus glaucescens","Larus glaucescens","Animalia","Chordata","Aves","Charadriiformes","Laridae","gbif","GBIF:2481196","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","4e+05","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Chroicocephalus ridibundus","Chroicocephalus ridibundus","Chroicocephalus ridibundus","Animalia","Chordata","Aves","Charadriiformes","Laridae","gbif","GBIF:6065824","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","190000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lecane","Lecane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","32","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Lecane closterocerca","Lecane closterocerca","Lecane closterocerca","Animalia","Rotifera","Eurotatoria","Ploima","Lecanidae","gbif","GBIF:1002495","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","150","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lecane copeis","Lecane copeis","Lecane copeis","Animalia","Rotifera","Eurotatoria","Ploima","Lecanidae","gbif","GBIF:1002467","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","150","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Leiopelma hochstetteri","Leiopelma hochstetteri","Leiopelma hochstetteri","Animalia","Chordata","Amphibia","Anura","Leiopelmatidae","gbif","GBIF:2429808","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","12.7","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lepadella","Lepadella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","64","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Leptinotarsa decemlineata","Leptinotarsa decemlineata","Leptinotarsa decemlineata","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","gbif","GBIF:1047536","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","1400","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lepus americanus","Lepus americanus","Lepus americanus","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","gbif","GBIF:2436794","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","20100","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lepus californicus","Lepus californicus","Lepus californicus","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","gbif","GBIF:2436801","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","45000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lepus europaeus","Lepus europaeus","Lepus europaeus","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","gbif","GBIF:7952072","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","9000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lepus timidus","Lepus timidus","Lepus timidus","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","gbif","GBIF:2436756","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","2e+05","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Leuctra ferruginea","Leuctra ferruginea","Leuctra ferruginea","Animalia","Arthropoda","Insecta","Plecoptera","Leuctridae","gbif","GBIF:2001890","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","730","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Liasis fuscus","Liasis fuscus","Liasis fuscus","Animalia","Chordata","Squamata",NA,"Pythonidae","gbif","GBIF:5960718","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","12000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Liatris aspera","Liatris aspera","Liatris aspera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3104265","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","9.5","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Limanda ferruginea","Limanda ferruginea","Limanda ferruginea","Animalia","Chordata",NA,"Pleuronectiformes","Pleuronectidae","gbif","GBIF:5213953","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","226000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lonchocarpus pentaphyllus","Lonchocarpus pentaphyllus","Lonchocarpus heptaphyllus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:2969089","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","93","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Lonchocarpus pentaphylius","Lonchocarpus pentaphylius","Lonchocarpus heptaphyllus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:2969089","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","62","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Lophodytes cucullatus","Lophodytes cucullatus","Lophodytes cucullatus","Animalia","Chordata","Aves","Anseriformes","Anatidae","gbif","GBIF:2498408","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","5600","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Loxodes","Loxodes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","7","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Loxodon macrorhinus","Loxodon macrorhinus","Loxodon macrorhinus","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","gbif","GBIF:5215568","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","575000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lumbricus rubellus","Lumbricus rubellus","Lumbricus rubellus","Animalia","Annelida","Clitellata","Crassiclitellata","Lumbricidae","gbif","GBIF:4410669","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","13","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lumbricus terrestris","Lumbricus terrestris","Lumbricus terrestris","Animalia","Annelida","Clitellata","Crassiclitellata","Lumbricidae","gbif","GBIF:4410657","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","19","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lontra canadensis","Lontra canadensis","Lontra canadensis","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","gbif","GBIF:2433727","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","42000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lyngbya","Lyngbya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","400","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Lymnaea stagnalis","Lymnaea stagnalis","Lymnaea stagnalis","Animalia","Mollusca","Gastropoda",NA,"Lymnaeidae","gbif","GBIF:2291253","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","10000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lynx lynx","Lynx lynx","Lynx lynx","Animalia","Chordata","Mammalia","Carnivora","Felidae","gbif","GBIF:2435240","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","9700","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Lynx rufus","Lynx rufus","Lynx rufus","Animalia","Chordata","Mammalia","Carnivora","Felidae","gbif","GBIF:2435246","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","182000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Macquaria ambigua","Macquaria ambigua","Macquaria ambigua","Animalia","Chordata",NA,"Perciformes","Percichthyidae","gbif","GBIF:5209327","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","7480","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Macroclemys temminickii","Macroclemys temminickii","Macrochelys temminckii","Animalia","Chordata","Testudines",NA,"Chelydridae","gbif","GBIF:5220318","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","22","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Malurus splendens","Malurus splendens","Malurus splendens","Animalia","Chordata","Aves","Passeriformes","Maluridae","gbif","GBIF:2487511","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","2400","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Marmota flaviventris","Marmota flaviventris","Marmota flaviventris","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:2437369","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","1400","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Marmota monax","Marmota monax","Marmota monax","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:2437368","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","768","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Martes americana","Martes americana","Martes americana","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","gbif","GBIF:5218864","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","61000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Pekania pennanti","Pekania pennanti","Pekania pennanti","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","gbif","GBIF:8631083","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","23000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Masticophis taeniatus","Masticophis taeniatus","Masticophis taeniatus","Animalia","Chordata","Squamata",NA,"Colubridae","gbif","GBIF:8367811","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","4000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Meleagris gallopavo","Meleagris gallopavo","Meleagris gallopavo","Animalia","Chordata","Aves","Galliformes","Phasianidae","gbif","GBIF:9606290","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","48000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Meles meles","Meles meles","Meles meles","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","gbif","GBIF:2433875","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","8300","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Melospiza melodia","Melospiza melodia","Melospiza melodia","Animalia","Chordata","Aves","Passeriformes","Emberizidae","gbif","GBIF:2492196","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","13200","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Mephitis mephitis","Mephitis mephitis","Mephitis mephitis","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","gbif","GBIF:5219380","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","21700","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Microtus agrestis","Microtus agrestis","Microtus agrestis","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438616","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","193","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Microtus arvalis","Microtus arvalis","Microtus arvalis","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438606","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","200","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Microtus ochrogaster","Microtus ochrogaster","Microtus ochrogaster","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438671","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","136","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Microtus oeconomus","Microtus oeconomus","Microtus oeconomus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438635","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","1000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Microtus pennsylvanicus","Microtus pennsylvanicus","Microtus pennsylvanicus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438655","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","245","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Microtus townsendii","Microtus townsendii","Microtus townsendii","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438612","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","68","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Microtus xanthognathus","Microtus xanthognathus","Microtus xanthognathus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438664","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","800","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Mimulus guttatus","Mimulus guttatus","Mimulus guttatus","Plantae",NA,"Magnoliopsida","Lamiales","Phrymaceae","itis","ITIS:33236","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","400","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Mirabilis hirsuta","Mirabilis hirsuta","Mirabilis hirsuta","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","gbif","GBIF:9862208","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)","2","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"seed dispersal"
"Mixophyes fleayi","Mixophyes fleayi","Mixophyes fleayi","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","gbif","GBIF:2424560","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","197","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Mixophyes iteratus","Mixophyes iteratus","Mixophyes iteratus","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","gbif","GBIF:2424562","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","268","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Molothrus ater","Molothrus ater","Molothrus ater","Animalia","Chordata","Aves","Passeriformes","Icteridae","gbif","GBIF:2484391","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","40000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Monas","Monas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","64","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Monostyla","Monostyla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max._Indiv._Dispersal_Distance_(m)","16","MaxDispersalDistance","Jenkins et al. 2007","m",NA,NA
"Motacilla alba","Motacilla alba","Motacilla alba","Animalia","Chordata","Aves","Passeriformes","Motacillidae","gbif","GBIF:9687165","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","1e+05","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Motacilla cinerea","Motacilla cinerea","Motacilla cinerea","Animalia","Chordata","Aves","Passeriformes","Motacillidae","gbif","GBIF:2490310","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","85600","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Motacilla flava","Motacilla flava","Motacilla flava","Animalia","Chordata","Aves","Passeriformes","Motacillidae","gbif","GBIF:9701857","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","35500","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Muscicapa striata","Muscicapa striata","Muscicapa striata","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","gbif","GBIF:2492576","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","48000","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
"Mus musculus","Mus musculus","Mus musculus","Animalia","Chordata","Mammalia","Rodentia","Muridae","gbif","GBIF:7429082","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)","1500","MaxDispersalDistance","Jenkins et al. 2007","m",NA,"movement study"
