"Code","Species","MaxDispersalDistanceKm","Genus","Hemisphere","Ecosystem","Gradient","Position","ShiftR","EleVeloT","LatVeloT","Unit","BaselineT","HFI","PrAb","Sampling","Grain","Signif","Quality","Ntaxa","Start","Area","LifeForm","Reference","Source","n_cl","n_sp","StartF","AreaF","NtaxaF","IDn","corrected_shift","kingdom","phylum","class","order","family","Group","LifeSpanYears","AgeAtMaturityDays","YearOfMaturity","MaxDispersalPotentialKmY","MaxDispersalPotentialmY","MaxDispersalDistancem","lag","raw_lag","expect_tracking","expected_lag","annual_dispersal_pot","climate_velocity"
"MaxDispersalDistance","Leontodon hispidus",0.00083,"Leontodon","North","Terrestrial","Latitudinal","Centroid",0.36565517,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18024,25180,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18024,0.181170765580904,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.00083,0.83,0.83,-0.314736645419096,-0.130252241,"No",-0.495077411,0.00083,0.495907411
"MaxDispersalDistance","Spergularia marina",0.34,"Spergularia","North","Terrestrial","Latitudinal","Centroid",-0.087687766,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18027,21902,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18027,-0.0776512349721547,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,1,1,0.34,340,340,-0.573558645972155,-0.583595177,"No",-0.155907411,0.34,0.495907411
"MaxDispersalDistance","Tilia platyphyllos",0.08,"Tilia","North","Terrestrial","Latitudinal","Centroid",0.039946402,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18039,18628,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18039,0.148459945135797,"Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Plants",NA,1825,5,0.016,16,80,-0.347447465864203,-0.455961009,"No",-0.479907411,0.016,0.495907411
"MaxDispersalDistance","Spergularia rubra",0.00015,"Spergularia","North","Terrestrial","Latitudinal","Centroid",-0.82408442,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18043,18678,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18043,-0.335375649277001,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,1,1,0.00015,0.15,0.15,-0.831283060277001,-1.319991831,"No",-0.495757411,0.00015,0.495907411
"MaxDispersalDistance","Daucus carota",0.017,"Daucus","North","Terrestrial","Latitudinal","Centroid",0.064084113,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18045,18680,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18045,0.115574172198876,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Plants",NA,42,1,0.017,17,17,-0.380333238801124,-0.431823298,"No",-0.478907411,0.017,0.495907411
"MaxDispersalDistance","Geranium sylvaticum",0.0027,"Geranium","North","Terrestrial","Latitudinal","Centroid",0.501787221,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18047,18360,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18047,0.169427013596616,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Plants",NA,1825,5,0.00054,0.54,2.7,-0.326480397403384,0.00587980999999993,"No",-0.495367411,0.00054,0.495907411
"MaxDispersalDistance","Poa annua",0.18,"Poa","North","Terrestrial","Latitudinal","Centroid",-0.184927656,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18050,17930,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18050,-0.0617761081469961,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Plants",NA,42,1,0.18,180,180,-0.557683519146996,-0.680835067,"No",-0.315907411,0.18,0.495907411
"MaxDispersalDistance","Stellaria media",0.00032,"Stellaria","North","Terrestrial","Latitudinal","Centroid",0.371896294,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18067,19755,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18067,0.14900592460592,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,42,1,0.00032,0.32,0.32,-0.34690148639408,-0.124011117,"No",-0.495587411,0.00032,0.495907411
"MaxDispersalDistance","Ulex europaeus",0.08722,"Ulex","North","Terrestrial","Latitudinal","Centroid",0.419335284,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18074,18790,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18074,0.19225673802312,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Plants",NA,547.5,2,0.04361,43.61,87.22,-0.30365067297688,-0.076572127,"No",-0.452297411,0.04361,0.495907411
"MaxDispersalDistance","Digitalis purpurea",0.00115,"Digitalis","North","Terrestrial","Latitudinal","Centroid",0.360066918,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18077,19035,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18077,0.367418169093079,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plants",NA,365,1,0.00115,1.15,1.15,-0.128489241906921,-0.135840493,"No",-0.494757411,0.00115,0.495907411
"MaxDispersalDistance","Reseda lutea",0.00035,"Reseda","North","Terrestrial","Latitudinal","Centroid",0.30082036,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18083,18920,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18083,0.0520686491781384,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Resedaceae","Plants",NA,365,1,0.00035,0.35,0.35,-0.443838761821862,-0.195087051,"No",-0.495557411,0.00035,0.495907411
"MaxDispersalDistance","Crepis biennis",0.35,"Crepis","North","Terrestrial","Latitudinal","Centroid",0.092024549,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18085,19044,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18085,0.0236364443259758,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.35,350,350,-0.472270966674024,-0.403882862,"No",-0.145907411,0.35,0.495907411
"MaxDispersalDistance","Rumex hydrolapathum",0.00068,"Rumex","North","Terrestrial","Latitudinal","Centroid",-0.718576035,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18089,18394,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18089,-0.23330063838842,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Plants",NA,365,1,0.00068,0.68,0.68,-0.72920804938842,-1.214483446,"No",-0.495227411,0.00068,0.495907411
"MaxDispersalDistance","Valeriana officinalis",0.00485,"Valeriana","North","Terrestrial","Latitudinal","Centroid",0.455370863,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18091,19050,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18091,0.18335753831307,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Plants",NA,365,1,0.00485,4.85,4.85,-0.31254987268693,-0.040536548,"No",-0.491057411,0.00485,0.495907411
"MaxDispersalDistance","Viola riviniana",0.0046,"Viola","North","Terrestrial","Latitudinal","Centroid",0.712065332,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18096,21971,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18096,0.290747094644535,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","Plants",NA,365,1,0.0046,4.6,4.6,-0.205160316355465,0.216157921,"No",-0.491307411,0.0046,0.495907411
"MaxDispersalDistance","Odontites vernus",0.00026,"Odontites","North","Terrestrial","Latitudinal","Centroid",0.192960658,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,2.85578203615244,"phanero",19,"A19_P2",18100,21975,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",18100,0.133866415051192,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Plants",NA,365,1,0.00026,0.26,0.26,-0.362040995948808,-0.302946753,"No",-0.495647411,0.00026,0.495907411
"MaxDispersalDistance","Agrimonia eupatoria",0.932,"Agrimonia","North","Terrestrial","Latitudinal","Centroid",-0.047815238,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18104,24167,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18104,0.0125759758041692,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Plants",NA,365,1,0.932,932,932,-0.357264277195831,-0.417655491,"Yes",0.562159747,0.932,0.369840253
"MaxDispersalDistance","Allium ursinum",0.00461,"Allium","North","Terrestrial","Latitudinal","Centroid",-0.068574946,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18108,17745,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18108,-0.155156364518319,"Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Plants",NA,365,1,0.00461,4.61,4.61,-0.524996617518319,-0.438415199,"No",-0.365230253,0.00461,0.369840253
"MaxDispersalDistance","Centaurea scabiosa",0.00195,"Centaurea","North","Terrestrial","Latitudinal","Centroid",-0.260952049,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18110,26360,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18110,-0.0867464914756053,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.00195,1.95,1.95,-0.456586744475605,-0.630792302,"No",-0.367890253,0.00195,0.369840253
"MaxDispersalDistance","Verbascum thapsus",0.013,"Verbascum","North","Terrestrial","Latitudinal","Centroid",-0.160890314,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18111,27454,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18111,-0.0325503791542939,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Plants",NA,365,1,0.013,13,13,-0.402390632154294,-0.530730567,"No",-0.356840253,0.013,0.369840253
"MaxDispersalDistance","Cerastium fontanum",0.00016,"Cerastium","North","Terrestrial","Latitudinal","Centroid",0.000581511,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18112,28184,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18112,-0.158070294450855,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,42,1,0.00016,0.16,0.16,-0.527910547450855,-0.369258742,"No",-0.369680253,0.00016,0.369840253
"MaxDispersalDistance","Scrophularia nodosa",0.00091,"Scrophularia","North","Terrestrial","Latitudinal","Centroid",-0.000969578,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18115,26365,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18115,0.089234868839145,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Plants",NA,365,1,0.00091,0.91,0.91,-0.280605384160855,-0.370809831,"No",-0.368930253,0.00091,0.369840253
"MaxDispersalDistance","Armeria maritima",0.00028,"Armeria","North","Terrestrial","Latitudinal","Centroid",0.40057436,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18117,26367,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18117,-0.0939008549761118,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Plants",NA,365,1,0.00028,0.28,0.28,-0.463741107976112,0.030734107,"No",-0.369560253,0.00028,0.369840253
"MaxDispersalDistance","Jasione montana",0.00067,"Jasione","North","Terrestrial","Latitudinal","Centroid",-0.01694695,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18118,24181,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18118,0.208472786835659,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Plants",NA,365,1,0.00067,0.67,0.67,-0.161367466164341,-0.386787203,"No",-0.369170253,0.00067,0.369840253
"MaxDispersalDistance","Pastinaca sativa",0.0139,"Pastinaca","North","Terrestrial","Latitudinal","Centroid",0.229949967,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18124,28196,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18124,0.0718913921806825,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Plants",NA,365,1,0.0139,13.9,13.9,-0.297948860819317,-0.139890286,"No",-0.355940253,0.0139,0.369840253
"MaxDispersalDistance","Rubus idaeus",0.9,"Rubus","North","Terrestrial","Latitudinal","Centroid",0.515052763,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18125,27468,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18125,0.135282874366782,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Plants",NA,365,1,0.9,900,900,-0.234557378633218,0.14521251,"Yes",0.530159747,0.9,0.369840253
"MaxDispersalDistance","Corylus avellana",15,"Corylus","North","Terrestrial","Latitudinal","Centroid",-0.178743703,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18128,26378,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18128,-0.150716268776035,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","Plants",NA,365,1,15,15000,15000,-0.520556521776035,-0.548583956,"Yes",14.630159747,15,0.369840253
"MaxDispersalDistance","Erica cinerea",0.081,"Erica","North","Terrestrial","Latitudinal","Centroid",0.647343805,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18140,27483,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18140,0.195738154821877,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Plants",NA,365,1,0.081,81,81,-0.174102098178123,0.277503552,"No",-0.288840253,0.081,0.369840253
"MaxDispersalDistance","Fraxinus excelsior",0.725,"Fraxinus","North","Terrestrial","Latitudinal","Centroid",-0.036543602,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18151,25307,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18151,-0.304490118445652,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","Plants",NA,1825,5,0.145,145,725,-0.674330371445652,-0.406383855,"No",-0.224840253,0.145,0.369840253
"MaxDispersalDistance","Calluna vulgaris",0.081,"Calluna","North","Terrestrial","Latitudinal","Centroid",0.157590447,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18161,22037,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18161,-0.0293308501626556,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Plants",NA,365,1,0.081,81,81,-0.399171103162656,-0.212249806,"No",-0.288840253,0.081,0.369840253
"MaxDispersalDistance","Mercurialis perennis",0.004,"Mercurialis","North","Terrestrial","Latitudinal","Centroid",0.103488811,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18163,25319,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18163,-0.0120066242472431,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Plants",NA,365,1,0.004,4,4,-0.381846877247243,-0.266351442,"No",-0.365840253,0.004,0.369840253
"MaxDispersalDistance","Atriplex prostrata",0.055,"Atriplex","North","Terrestrial","Latitudinal","Centroid",0.187827615,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18164,22040,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18164,-0.016836434052331,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Plants",NA,365,1,0.055,55,55,-0.386676687052331,-0.182012638,"No",-0.314840253,0.055,0.369840253
"MaxDispersalDistance","Heracleum sphondylium",0.0062,"Heracleum","North","Terrestrial","Latitudinal","Centroid",0.011109419,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18166,25322,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18166,0.136288775980888,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Plants",NA,365,1,0.0062,6.2,6.2,-0.233551477019112,-0.358730834,"No",-0.363640253,0.0062,0.369840253
"MaxDispersalDistance","Geranium molle",0.003,"Geranium","North","Terrestrial","Latitudinal","Centroid",-0.014850109,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18167,22043,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18167,-0.0374879253614561,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Plants",NA,365,1,0.003,3,3,-0.407328178361456,-0.384690362,"No",-0.366840253,0.003,0.369840253
"MaxDispersalDistance","Tragopogon pratensis",1.9,"Tragopogon","North","Terrestrial","Latitudinal","Centroid",0.828978473,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18171,22047,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18171,0.19760439974697,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,1.9,1900,1900,-0.17223585325303,0.45913822,"Yes",1.530159747,1.9,0.369840253
"MaxDispersalDistance","Pinus sylvestris",2,"Pinus","North","Terrestrial","Latitudinal","Centroid",0.128669054,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18176,29740,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18176,-0.0249119814508792,"Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Plants",NA,1825,5,0.4,400,2000,-0.394752234450879,-0.241171199,"Yes",0.030159747,0.4,0.369840253
"MaxDispersalDistance","Geranium robertianum",0.006,"Geranium","North","Terrestrial","Latitudinal","Centroid",0.018154635,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18186,24978,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18186,-0.025936911012766,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Plants",NA,365,1,0.006,6,6,-0.395777164012766,-0.351685618,"No",-0.363840253,0.006,0.369840253
"MaxDispersalDistance","Pulicaria dysenterica",0.00691,"Pulicaria","North","Terrestrial","Latitudinal","Centroid",-0.735325129,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18189,22065,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18189,-0.284373050375572,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.00691,6.91,6.91,-0.654213303375572,-1.105165382,"No",-0.362930253,0.00691,0.369840253
"MaxDispersalDistance","Eupatorium cannabinum",0.02371,"Eupatorium","North","Terrestrial","Latitudinal","Centroid",-0.280307654,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18192,25348,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18192,-0.0942203383618247,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.02371,23.71,23.71,-0.464060591361825,-0.650147907,"No",-0.346130253,0.02371,0.369840253
"MaxDispersalDistance","Epilobium montanum",0.04964,"Epilobium","North","Terrestrial","Latitudinal","Centroid",0.08490269,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18193,25349,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18193,0.0579003890064493,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Plants",NA,42,1,0.04964,49.64,49.64,-0.311939863993551,-0.284937563,"No",-0.320200253,0.04964,0.369840253
"MaxDispersalDistance","Cerastium semidecandrum",0.00011,"Cerastium","North","Terrestrial","Latitudinal","Centroid",0.253650683,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18194,25350,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18194,-0.069501037952967,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,365,1,0.00011,0.11,0.11,-0.439341290952967,-0.11618957,"No",-0.369730253,0.00011,0.369840253
"MaxDispersalDistance","Barbarea vulgaris",0.00028,"Barbarea","North","Terrestrial","Latitudinal","Centroid",0.012022769,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18195,28510,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18195,-0.00599236080112227,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Plants",NA,365,1,0.00028,0.28,0.28,-0.375832613801122,-0.357817484,"No",-0.369560253,0.00028,0.369840253
"MaxDispersalDistance","Rumex acetosa",0.00099,"Rumex","North","Terrestrial","Latitudinal","Centroid",0.016098764,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18201,25357,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18201,-0.00228082600380661,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Plants",NA,365,1,0.00099,0.99,0.99,-0.372121079003807,-0.353741489,"No",-0.368850253,0.00099,0.369840253
"MaxDispersalDistance","Raphanus raphanistrum",0.00015,"Raphanus","North","Terrestrial","Latitudinal","Centroid",-0.01166055,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18205,25361,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18205,-0.0181975534091355,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Plants",NA,365,1,0.00015,0.15,0.15,-0.388037806409135,-0.381500803,"No",-0.369690253,0.00015,0.369840253
"MaxDispersalDistance","Ulex europaeus",0.08722,"Ulex","North","Terrestrial","Latitudinal","Centroid",0.089371852,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18210,25366,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18210,0.0506740093171233,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Plants",NA,547.5,2,0.04361,43.61,87.22,-0.319166243682877,-0.280468401,"No",-0.326230253,0.04361,0.369840253
"MaxDispersalDistance","Polygala vulgaris",0.24,"Polygala","North","Terrestrial","Latitudinal","Centroid",0.241666667,NA,0.369840253,"km/year",9.22576,0.380771859536008,"OCCUR","TWO","MEDIUM","YES","MODELED",519,1978,1.03217415890488,"phanero",19,"A19_P3",18211,25367,"(1.97e+03,1.98e+03]","[1.54e-05,4.85]","(254,1.33e+03]",18211,0.141296515551148,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Polygalaceae","Plants",NA,168,1,0.24,240,240,-0.228543737448852,-0.128173586,"No",-0.129840253,0.24,0.369840253
