"Code","Species","MaxDispersalDistanceKm","Genus","Hemisphere","Ecosystem","Gradient","Position","ShiftR","EleVeloT","LatVeloT","Unit","BaselineT","HFI","PrAb","Sampling","Grain","Signif","Quality","Ntaxa","Start","Area","LifeForm","Reference","Source","n_cl","n_sp","StartF","AreaF","NtaxaF","IDn","corrected_shift","scientificName","kingdom","phylum","class","order","family","ObservationTypeGeneral","Group"
"MaxDispersalDistance","Primula veris",0.00012,"Primula","North","Terrestrial","Elevation","Leading edge",1.691613187,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22677,26920,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22677,-0.223876960276001,"Primula veris","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","seed dispersal","Plants"
"MaxDispersalDistance","Bromus inermis",0.007,"Bromus","North","Terrestrial","Elevation","Leading edge",-0.062549353,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22680,16241,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22680,-0.465991968734653,"Bromus inermis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","seed dispersal","Plants"
"MaxDispersalDistance","Crepis paludosa",0.0022,"Crepis","North","Terrestrial","Elevation","Leading edge",9.017949894,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22683,27655,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22683,0.707978116550584,"Crepis paludosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Tripleurospermum maritimum",0.00031,"Tripleurospermum","North","Terrestrial","Elevation","Leading edge",10.42819797,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22687,26202,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22687,0.849541299555979,"Tripleurospermum maritimum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Chaenorhinum minus",0.00134,"Chaenorhinum","North","Terrestrial","Elevation","Leading edge",3.067299261,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22692,28392,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22692,-0.0440665183684953,"Chaenorhinum minus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","seed dispersal","Plants"
"MaxDispersalDistance","Tanacetum vulgare",0.0024,"Tanacetum","North","Terrestrial","Elevation","Leading edge",8.051842251,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22693,28029,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22693,0.520516356602831,"Tanacetum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Leontodon hispidus",0.00083,"Leontodon","North","Terrestrial","Elevation","Leading edge",0.714936642,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22696,27548,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22696,-0.382252688714642,"Leontodon hispidus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Leucanthemum vulgare",0.00042,"Leucanthemum","North","Terrestrial","Elevation","Leading edge",-0.554082609,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22698,26942,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22698,-0.548146691634659,"Leucanthemum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Fraxinus excelsior",0.725,"Fraxinus","North","Terrestrial","Elevation","Leading edge",5.013191195,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22707,26221,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22707,0.139824027289286,"Fraxinus excelsior","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","seed dispersal","Plants"
"MaxDispersalDistance","Linum catharticum",0.00063,"Linum","North","Terrestrial","Elevation","Leading edge",-2.296121165,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22711,27682,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22711,-0.882164068862025,"Linum catharticum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","seed dispersal","Plants"
"MaxDispersalDistance","Cirsium vulgare",0.9,"Cirsium","North","Terrestrial","Elevation","Leading edge",0.121009481,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22715,28579,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22715,-0.438285327080745,"Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Rumex alpestris",0.012,"Rumex","North","Terrestrial","Elevation","Leading edge",0.268374663,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22720,27692,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22720,-0.444608866836489,"Rumex scutatus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","seed dispersal","Plants"
"MaxDispersalDistance","Rhinanthus minor",0.00045,"Rhinanthus","North","Terrestrial","Elevation","Leading edge",7.149528841,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22723,23318,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22723,0.407512619394876,"Rhinanthus minor","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","seed dispersal","Plants"
"MaxDispersalDistance","Sorghum halepense",0.05,"Sorghum","North","Terrestrial","Elevation","Leading edge",2.275705972,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22752,17285,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22752,-0.133048807114269,"Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","seed dispersal","Plants"
"MaxDispersalDistance","Allium vineale",0.00024,"Allium","North","Terrestrial","Elevation","Leading edge",0.658895872,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22753,17287,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22753,-0.392813003677089,"Allium vineale","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","seed dispersal","Plants"
"MaxDispersalDistance","Agrimonia eupatoria",0.932,"Agrimonia","North","Terrestrial","Elevation","Leading edge",1.931224773,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22754,26266,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22754,-0.211145076711387,"Agrimonia eupatoria","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal","Plants"
"MaxDispersalDistance","Torilis japonica",0.015,"Torilis","North","Terrestrial","Elevation","Leading edge",0.024550748,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22759,26635,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22759,-0.47770330123239,"Torilis japonica","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Silene vulgaris",0.00013,"Silene","North","Terrestrial","Elevation","Leading edge",0.490858005,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22760,28095,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22760,-0.33584211258283,"Silene vulgaris","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Alnus glutinosa",0.06,"Alnus","North","Terrestrial","Elevation","Leading edge",4.825911157,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22762,28830,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22762,0.162576608134861,"Alnus glutinosa","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","seed dispersal","Plants"
"MaxDispersalDistance","Potentilla reptans",0.007,"Potentilla","North","Terrestrial","Elevation","Leading edge",1.296141828,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22769,28471,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22769,-0.273913619654296,"Potentilla reptans","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal","Plants"
"MaxDispersalDistance","Eriophorum latifolium",0.00344,"Eriophorum","North","Terrestrial","Elevation","Leading edge",14.08862182,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22770,18034,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22770,1.32118726473855,"Eriophorum latifolium","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","seed dispersal","Plants"
"MaxDispersalDistance","Alnus alnobetula",0.07,"Alnus","North","Terrestrial","Elevation","Leading edge",-7.413925791,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22773,27988,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22773,-1.4116241913033,"Alnus alnobetula","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","seed dispersal","Plants"
"MaxDispersalDistance","Sonchus asper",0.00612,"Sonchus","North","Terrestrial","Elevation","Leading edge",-8.748314692,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22774,26650,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22774,-1.584494353267,"Sonchus asper","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Sagina saginoides",0.01,"Sagina","North","Terrestrial","Elevation","Leading edge",52.95408659,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22777,23372,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22777,6.46477070252863,"Sagina saginoides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Papaver rhoeas",5e-04,"Papaver","North","Terrestrial","Elevation","Leading edge",0.054088956,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22790,23385,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22790,-0.4902071456895,"Papaver rhoeas","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","seed dispersal","Plants"
"MaxDispersalDistance","Rhamnus alaternus",0.025,"Rhamnus","North","Terrestrial","Elevation","Leading edge",11.5751395,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22806,25954,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22806,0.985230974447335,"Rhamnus alaternus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","seed dispersal","Plants"
"MaxDispersalDistance","Potentilla erecta",0.00019,"Potentilla","North","Terrestrial","Elevation","Leading edge",-3.240437161,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22808,25956,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22808,-0.857376152818604,"Potentilla erecta","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal","Plants"
"MaxDispersalDistance","Sonchus oleraceus",0.01328,"Sonchus","North","Terrestrial","Elevation","Leading edge",0.852390148,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22810,28389,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22810,-0.34971996056013,"Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Selinum carvifolia",0.002,"Selinum","North","Terrestrial","Elevation","Leading edge",7.056383708,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22811,28593,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22811,0.413489558167366,"Selinum carvifolia","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Euphorbia esula",0.025,"Euphorbia","North","Terrestrial","Elevation","Leading edge",14.30526339,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22813,23044,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22813,1.25335684802142,"Euphorbia esula","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Calluna vulgaris",0.081,"Calluna","North","Terrestrial","Elevation","Leading edge",17.11246718,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22822,27430,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22822,1.69159889212144,"Calluna vulgaris","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","seed dispersal","Plants"
"MaxDispersalDistance","Centaurea scabiosa",0.00195,"Centaurea","North","Terrestrial","Elevation","Leading edge",3.191613187,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22824,27432,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22824,-0.116483213492712,"Centaurea scabiosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Viola odorata",0.07,"Viola","North","Terrestrial","Elevation","Leading edge",-0.831552636,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22841,23436,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22841,-0.529603207127354,"Viola odorata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","seed dispersal","Plants"
"MaxDispersalDistance","Erigeron canadensis",2.5,"Erigeron","North","Terrestrial","Elevation","Leading edge",0.522426422,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22843,27814,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22843,-0.417696101955011,"Erigeron canadensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Mercurialis annua",0.014,"Mercurialis","North","Terrestrial","Elevation","Leading edge",1.348037919,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22846,28877,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22846,-0.330420586559685,"Mercurialis annua","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Viola canina",0.0047,"Viola","North","Terrestrial","Elevation","Leading edge",4.521083389,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22856,28477,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22856,0.158814779603536,"Viola canina","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","seed dispersal","Plants"
"MaxDispersalDistance","Atriplex patula",0.055,"Atriplex","North","Terrestrial","Elevation","Leading edge",3.760215005,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22861,28966,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22861,-0.0358013452369567,"Atriplex patula","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","seed dispersal","Plants"
"MaxDispersalDistance","Tragopogon pratensis",1.9,"Tragopogon","North","Terrestrial","Elevation","Leading edge",4.335567955,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22862,26738,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22862,0.0875108847110246,"Tragopogon pratensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Rumex acetosa",0.00099,"Rumex","North","Terrestrial","Elevation","Leading edge",-1.414915599,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22871,28699,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22871,-0.661101691649802,"Rumex acetosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","seed dispersal","Plants"
"MaxDispersalDistance","Reseda lutea",0.00035,"Reseda","North","Terrestrial","Elevation","Leading edge",0.533087673,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22872,28492,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22872,-0.437391586186048,"Reseda lutea","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Resedaceae","seed dispersal","Plants"
"MaxDispersalDistance","Pulicaria dysenterica",0.00691,"Pulicaria","North","Terrestrial","Elevation","Leading edge",13.41331516,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22873,28493,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22873,1.22906076453706,"Pulicaria dysenterica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Potentilla argentea",3e-04,"Potentilla","North","Terrestrial","Elevation","Leading edge",1.37955514,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22890,27496,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22890,-0.263185592557853,"Potentilla argentea","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal","Plants"
"MaxDispersalDistance","Polygala vulgaris",0.24,"Polygala","North","Terrestrial","Elevation","Leading edge",15.52798866,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22892,28355,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22892,1.48944362820096,"Polygala vulgaris","Plantae","Tracheophyta","Magnoliopsida","Fabales","Polygalaceae","seed dispersal","Plants"
"MaxDispersalDistance","Crepis biennis",0.35,"Crepis","North","Terrestrial","Elevation","Leading edge",1.173742159,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22895,27503,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22895,-0.30088810771834,"Crepis biennis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Papaver dubium",0.0021,"Papaver","North","Terrestrial","Elevation","Leading edge",16.89081164,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22903,23498,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22903,1.67521241191354,"Papaver dubium","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","seed dispersal","Plants"
"MaxDispersalDistance","Hypochaeris maculata",0.0038,"Hypochaeris","North","Terrestrial","Elevation","Leading edge",9.63473936,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22916,25700,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22916,0.765783570761336,"Trommsdorffia maculata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Epilobium hirsutum",3.8,"Epilobium","North","Terrestrial","Elevation","Leading edge",1.554088956,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22919,28135,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22919,-0.339711961257545,"Epilobium hirsutum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","seed dispersal","Plants"
"MaxDispersalDistance","Silene vulgaris",0.00013,"Silene","North","Terrestrial","Elevation","Leading edge",-1.307743112,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22942,27795,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22942,-0.567165399672404,"Silene vulgaris","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Geranium molle",0.003,"Geranium","North","Terrestrial","Elevation","Leading edge",1.196013242,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22959,26837,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22959,-0.301324160309046,"Geranium molle","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","seed dispersal","Plants"
"MaxDispersalDistance","Sinapis arvensis",0.00013,"Sinapis","North","Terrestrial","Elevation","Leading edge",10.35408659,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22961,25743,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22961,0.883153160621754,"Sinapis arvensis","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","seed dispersal","Plants"
"MaxDispersalDistance","Carduus nutans",0.1,"Carduus","North","Terrestrial","Elevation","Leading edge",0.257152249,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22971,28712,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22971,-0.467719841417505,"Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Cirsium palustre",0.02349,"Cirsium","North","Terrestrial","Elevation","Leading edge",13.19225689,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22976,27947,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22976,1.24284557428017,"Cirsium palustre","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Valeriana officinalis",0.00485,"Valeriana","North","Terrestrial","Elevation","Leading edge",-2.588684689,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22981,24670,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22981,-0.827119560892731,"Valeriana officinalis","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","seed dispersal","Plants"
"MaxDispersalDistance","Poa nemoralis",0.05,"Poa","North","Terrestrial","Elevation","Leading edge",2.446013242,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22987,17521,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22987,-0.134295151273073,"Poa nemoralis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","seed dispersal","Plants"
